 (0.551487,-0.0423745)
 (0.55148,-0.0423566)
 (0.551473,-0.0423386)
 (0.551466,-0.0423206)
 (0.551459,-0.0423026)
 (0.551452,-0.0422847)
 (0.551445,-0.0422667)
 (0.551439,-0.0422487)
 (0.551432,-0.0422308)
 (0.551425,-0.0422128)
 (0.551418,-0.0421948)
 (0.551411,-0.0421769)
 (0.551404,-0.0421589)
 (0.551397,-0.0421409)
 (0.55139,-0.042123)
 (0.551383,-0.042105)
 (0.551376,-0.042087)
 (0.55137,-0.0420691)
 (0.551363,-0.0420511)
 (0.551356,-0.0420332)
 (0.551349,-0.0420152)
 (0.551342,-0.0419972)
 (0.551335,-0.0419793)
 (0.551328,-0.0419613)
 (0.551321,-0.0419433)
 (0.551314,-0.0419254)
 (0.551307,-0.0419074)
 (0.551301,-0.0418895)
 (0.551294,-0.0418715)
 (0.551287,-0.0418536)
 (0.55128,-0.0418356)
 (0.551273,-0.0418176)
 (0.551266,-0.0417997)
 (0.551259,-0.0417817)
 (0.551252,-0.0417638)
 (0.551245,-0.0417458)
 (0.551239,-0.0417279)
 (0.551232,-0.0417099)
 (0.551225,-0.041692)
 (0.551218,-0.041674)
 (0.551211,-0.0416561)
 (0.551204,-0.0416381)
 (0.551197,-0.0416202)
 (0.55119,-0.0416022)
 (0.551183,-0.0415843)
 (0.551176,-0.0415663)
 (0.55117,-0.0415484)
 (0.551163,-0.0415304)
 (0.551156,-0.0415125)
 (0.551149,-0.0414945)
 (0.551142,-0.0414766)
 (0.551135,-0.0414586)
 (0.551128,-0.0414407)
 (0.551121,-0.0414227)
 (0.551114,-0.0414048)
 (0.551108,-0.0413869)
 (0.551101,-0.0413689)
 (0.551094,-0.041351)
 (0.551087,-0.041333)
 (0.55108,-0.0413151)
 (0.551073,-0.0412972)
 (0.551066,-0.0412792)
 (0.551059,-0.0412613)
 (0.551052,-0.0412433)
 (0.551046,-0.0412254)
 (0.551039,-0.0412075)
 (0.551032,-0.0411895)
 (0.551025,-0.0411716)
 (0.551018,-0.0411536)
 (0.551011,-0.0411357)
 (0.551004,-0.0411178)
 (0.550997,-0.0410998)
 (0.55099,-0.0410819)
 (0.550984,-0.041064)
 (0.550977,-0.041046)
 (0.55097,-0.0410281)
 (0.550963,-0.0410102)
 (0.550956,-0.0409922)
 (0.550949,-0.0409743)
 (0.550942,-0.0409564)
 (0.550935,-0.0409385)
 (0.550928,-0.0409205)
 (0.550922,-0.0409026)
 (0.550915,-0.0408847)
 (0.550908,-0.0408667)
 (0.550901,-0.0408488)
 (0.550894,-0.0408309)
 (0.550887,-0.040813)
 (0.55088,-0.040795)
 (0.550873,-0.0407771)
 (0.550866,-0.0407592)
 (0.55086,-0.0407413)
 (0.550853,-0.0407233)
 (0.550846,-0.0407054)
 (0.550839,-0.0406875)
 (0.550832,-0.0406696)
 (0.550825,-0.0406516)
 (0.550818,-0.0406337)
 (0.550811,-0.0406158)
 (0.550805,-0.0405979)
 (0.550798,-0.04058)
 (0.550791,-0.0405621)
 (0.550784,-0.0405441)
 (0.550777,-0.0405262)
 (0.55077,-0.0405083)
 (0.550763,-0.0404904)
 (0.550756,-0.0404725)
 (0.550749,-0.0404545)
 (0.550743,-0.0404366)
 (0.550736,-0.0404187)
 (0.550729,-0.0404008)
 (0.550722,-0.0403829)
 (0.550715,-0.040365)
 (0.550708,-0.0403471)
 (0.550701,-0.0403292)
 (0.550694,-0.0403112)
 (0.550688,-0.0402933)
 (0.550681,-0.0402754)
 (0.550674,-0.0402575)
 (0.550667,-0.0402396)
 (0.55066,-0.0402217)
 (0.550653,-0.0402038)
 (0.550646,-0.0401859)
 (0.550639,-0.040168)
 (0.550633,-0.0401501)
 (0.550626,-0.0401322)
 (0.550619,-0.0401143)
 (0.550612,-0.0400964)
 (0.550605,-0.0400784)
 (0.550598,-0.0400605)
 (0.550591,-0.0400426)
 (0.550584,-0.0400247)
 (0.550578,-0.0400068)
 (0.550571,-0.0399889)
 (0.550564,-0.039971)
 (0.550557,-0.0399531)
 (0.55055,-0.0399352)
 (0.550543,-0.0399173)
 (0.550536,-0.0398994)
 (0.550529,-0.0398815)
 (0.550523,-0.0398636)
 (0.550516,-0.0398457)
 (0.550509,-0.0398278)
 (0.550502,-0.0398099)
 (0.550495,-0.039792)
 (0.550488,-0.0397742)
 (0.550481,-0.0397563)
 (0.550474,-0.0397384)
 (0.550468,-0.0397205)
 (0.550461,-0.0397026)
 (0.550454,-0.0396847)
 (0.550447,-0.0396668)
 (0.55044,-0.0396489)
 (0.550433,-0.039631)
 (0.550426,-0.0396131)
 (0.550419,-0.0395952)
 (0.550413,-0.0395773)
 (0.550406,-0.0395595)
 (0.550399,-0.0395416)
 (0.550392,-0.0395237)
 (0.550385,-0.0395058)
 (0.550378,-0.0394879)
 (0.550371,-0.03947)
 (0.550364,-0.0394521)
 (0.550358,-0.0394342)
 (0.550351,-0.0394164)
 (0.550344,-0.0393985)
 (0.550337,-0.0393806)
 (0.55033,-0.0393627)
 (0.550323,-0.0393448)
 (0.550316,-0.0393269)
 (0.55031,-0.0393091)
 (0.550303,-0.0392912)
 (0.550296,-0.0392733)
 (0.550289,-0.0392554)
 (0.550282,-0.0392375)
 (0.550275,-0.0392197)
 (0.550268,-0.0392018)
 (0.550261,-0.0391839)
 (0.550255,-0.039166)
 (0.550248,-0.0391482)
 (0.550241,-0.0391303)
 (0.550234,-0.0391124)
 (0.550227,-0.0390945)
 (0.55022,-0.0390766)
 (0.550213,-0.0390588)
 (0.550207,-0.0390409)
 (0.5502,-0.039023)
 (0.550193,-0.0390052)
 (0.550186,-0.0389873)
 (0.550179,-0.0389694)
 (0.550172,-0.0389515)
 (0.550165,-0.0389337)
 (0.550158,-0.0389158)
 (0.550152,-0.0388979)
 (0.550145,-0.0388801)
 (0.550138,-0.0388622)
 (0.550131,-0.0388443)
 (0.550124,-0.0388265)
 (0.550117,-0.0388086)
 (0.55011,-0.0387907)
 (0.550104,-0.0387729)
 (0.550097,-0.038755)
 (0.55009,-0.0387371)
 (0.550083,-0.0387193)
 (0.550076,-0.0387014)
 (0.550069,-0.0386835)
 (0.550062,-0.0386657)
 (0.550056,-0.0386478)
 (0.550049,-0.03863)
 (0.550042,-0.0386121)
 (0.550035,-0.0385942)
 (0.550028,-0.0385764)
 (0.550021,-0.0385585)
 (0.550014,-0.0385407)
 (0.550008,-0.0385228)
 (0.550001,-0.0385049)
 (0.549994,-0.0384871)
 (0.549987,-0.0384692)
 (0.54998,-0.0384514)
 (0.549973,-0.0384335)
 (0.549966,-0.0384157)
 (0.54996,-0.0383978)
 (0.549953,-0.0383799)
 (0.549946,-0.0383621)
 (0.549939,-0.0383442)
 (0.549932,-0.0383264)
 (0.549925,-0.0383085)
 (0.549918,-0.0382907)
 (0.549912,-0.0382728)
 (0.549905,-0.038255)
 (0.549898,-0.0382371)
 (0.549891,-0.0382193)
 (0.549884,-0.0382014)
 (0.549877,-0.0381836)
 (0.54987,-0.0381657)
 (0.549864,-0.0381479)
 (0.549857,-0.03813)
 (0.54985,-0.0381122)
 (0.549843,-0.0380943)
 (0.549836,-0.0380765)
 (0.549829,-0.0380587)
 (0.549822,-0.0380408)
 (0.549816,-0.038023)
 (0.549809,-0.0380051)
 (0.549802,-0.0379873)
 (0.549795,-0.0379694)
 (0.549788,-0.0379516)
 (0.549781,-0.0379338)
 (0.549774,-0.0379159)
 (0.549768,-0.0378981)
 (0.549761,-0.0378802)
 (0.549754,-0.0378624)
 (0.549747,-0.0378446)
 (0.54974,-0.0378267)
 (0.549733,-0.0378089)
 (0.549726,-0.037791)
 (0.54972,-0.0377732)
 (0.549713,-0.0377554)
 (0.549706,-0.0377375)
 (0.549699,-0.0377197)
 (0.549692,-0.0377019)
 (0.549685,-0.037684)
 (0.549679,-0.0376662)
 (0.549672,-0.0376484)
 (0.549665,-0.0376305)
 (0.549658,-0.0376127)
 (0.549651,-0.0375949)
 (0.549644,-0.037577)
 (0.549637,-0.0375592)
 (0.549631,-0.0375414)
 (0.549624,-0.0375236)
 (0.549617,-0.0375057)
 (0.54961,-0.0374879)
 (0.549603,-0.0374701)
 (0.549596,-0.0374522)
 (0.54959,-0.0374344)
 (0.549583,-0.0374166)
 (0.549576,-0.0373988)
 (0.549569,-0.0373809)
 (0.549562,-0.0373631)
 (0.549555,-0.0373453)
 (0.549548,-0.0373275)
 (0.549542,-0.0373096)
 (0.549535,-0.0372918)
 (0.549528,-0.037274)
 (0.549521,-0.0372562)
 (0.549514,-0.0372384)
 (0.549507,-0.0372205)
 (0.549501,-0.0372027)
 (0.549494,-0.0371849)
 (0.549487,-0.0371671)
 (0.54948,-0.0371493)
 (0.549473,-0.0371314)
 (0.549466,-0.0371136)
 (0.549459,-0.0370958)
 (0.549453,-0.037078)
 (0.549446,-0.0370602)
 (0.549439,-0.0370424)
 (0.549432,-0.0370245)
 (0.549425,-0.0370067)
 (0.549418,-0.0369889)
 (0.549412,-0.0369711)
 (0.549405,-0.0369533)
 (0.549398,-0.0369355)
 (0.549391,-0.0369177)
 (0.549384,-0.0368999)
 (0.549377,-0.0368821)
 (0.549371,-0.0368642)
 (0.549364,-0.0368464)
 (0.549357,-0.0368286)
 (0.54935,-0.0368108)
 (0.549343,-0.036793)
 (0.549336,-0.0367752)
 (0.54933,-0.0367574)
 (0.549323,-0.0367396)
 (0.549316,-0.0367218)
 (0.549309,-0.036704)
 (0.549302,-0.0366862)
 (0.549295,-0.0366684)
 (0.549288,-0.0366506)
 (0.549282,-0.0366328)
 (0.549275,-0.036615)
 (0.549268,-0.0365972)
 (0.549261,-0.0365794)
 (0.549254,-0.0365616)
 (0.549247,-0.0365438)
 (0.549241,-0.036526)
 (0.549234,-0.0365082)
 (0.549227,-0.0364904)
 (0.54922,-0.0364726)
 (0.549213,-0.0364548)
 (0.549206,-0.036437)
 (0.5492,-0.0364192)
 (0.549193,-0.0364014)
 (0.549186,-0.0363836)
 (0.549179,-0.0363658)
 (0.549172,-0.036348)
 (0.549165,-0.0363302)
 (0.549159,-0.0363124)
 (0.549152,-0.0362946)
 (0.549145,-0.0362768)
 (0.549138,-0.036259)
 (0.549131,-0.0362412)
 (0.549124,-0.0362234)
 (0.549118,-0.0362056)
 (0.549111,-0.0361879)
 (0.549104,-0.0361701)
 (0.549097,-0.0361523)
 (0.54909,-0.0361345)
 (0.549083,-0.0361167)
 (0.549077,-0.0360989)
 (0.54907,-0.0360811)
 (0.549063,-0.0360633)
 (0.549056,-0.0360455)
 (0.549049,-0.0360278)
 (0.549042,-0.03601)
 (0.549036,-0.0359922)
 (0.549029,-0.0359744)
 (0.549022,-0.0359566)
 (0.549015,-0.0359388)
 (0.549008,-0.0359211)
 (0.549001,-0.0359033)
 (0.548995,-0.0358855)
 (0.548988,-0.0358677)
 (0.548981,-0.0358499)
 (0.548974,-0.0358322)
 (0.548967,-0.0358144)
 (0.54896,-0.0357966)
 (0.548954,-0.0357788)
 (0.548947,-0.035761)
 (0.54894,-0.0357433)
 (0.548933,-0.0357255)
 (0.548926,-0.0357077)
 (0.54892,-0.0356899)
 (0.548913,-0.0356722)
 (0.548906,-0.0356544)
 (0.548899,-0.0356366)
 (0.548892,-0.0356188)
 (0.548885,-0.0356011)
 (0.548879,-0.0355833)
 (0.548872,-0.0355655)
 (0.548865,-0.0355477)
 (0.548858,-0.03553)
 (0.548851,-0.0355122)
 (0.548844,-0.0354944)
 (0.548838,-0.0354767)
 (0.548831,-0.0354589)
 (0.548824,-0.0354411)
 (0.548817,-0.0354234)
 (0.54881,-0.0354056)
 (0.548803,-0.0353878)
 (0.548797,-0.0353701)
 (0.54879,-0.0353523)
 (0.548783,-0.0353345)
 (0.548776,-0.0353168)
 (0.548769,-0.035299)
 (0.548763,-0.0352812)
 (0.548756,-0.0352635)
 (0.548749,-0.0352457)
 (0.548742,-0.0352279)
 (0.548735,-0.0352102)
 (0.548728,-0.0351924)
 (0.548722,-0.0351747)
 (0.548715,-0.0351569)
 (0.548708,-0.0351391)
 (0.548701,-0.0351214)
 (0.548694,-0.0351036)
 (0.548688,-0.0350859)
 (0.548681,-0.0350681)
 (0.548674,-0.0350504)
 (0.548667,-0.0350326)
 (0.54866,-0.0350148)
 (0.548653,-0.0349971)
 (0.548647,-0.0349793)
 (0.54864,-0.0349616)
 (0.548633,-0.0349438)
 (0.548626,-0.0349261)
 (0.548619,-0.0349083)
 (0.548613,-0.0348906)
 (0.548606,-0.0348728)
 (0.548599,-0.0348551)
 (0.548592,-0.0348373)
 (0.548585,-0.0348196)
 (0.548578,-0.0348018)
 (0.548572,-0.0347841)
 (0.548565,-0.0347663)
 (0.548558,-0.0347486)
 (0.548551,-0.0347308)
 (0.548544,-0.0347131)
 (0.548538,-0.0346953)
 (0.548531,-0.0346776)
 (0.548524,-0.0346598)
 (0.548517,-0.0346421)
 (0.54851,-0.0346243)
 (0.548503,-0.0346066)
 (0.548497,-0.0345888)
 (0.54849,-0.0345711)
 (0.548483,-0.0345534)
 (0.548476,-0.0345356)
 (0.548469,-0.0345179)
 (0.548463,-0.0345001)
 (0.548456,-0.0344824)
 (0.548449,-0.0344647)
 (0.548442,-0.0344469)
 (0.548435,-0.0344292)
 (0.548428,-0.0344114)
 (0.548422,-0.0343937)
 (0.548415,-0.034376)
 (0.548408,-0.0343582)
 (0.548401,-0.0343405)
 (0.548394,-0.0343227)
 (0.548388,-0.034305)
 (0.548381,-0.0342873)
 (0.548374,-0.0342695)
 (0.548367,-0.0342518)
 (0.54836,-0.0342341)
 (0.548354,-0.0342163)
 (0.548347,-0.0341986)
 (0.54834,-0.0341809)
 (0.548333,-0.0341631)
 (0.548326,-0.0341454)
 (0.54832,-0.0341277)
 (0.548313,-0.03411)
 (0.548306,-0.0340922)
 (0.548299,-0.0340745)
 (0.548292,-0.0340568)
 (0.548285,-0.034039)
 (0.548279,-0.0340213)
 (0.548272,-0.0340036)
 (0.548265,-0.0339859)
 (0.548258,-0.0339681)
 (0.548251,-0.0339504)
 (0.548245,-0.0339327)
 (0.548238,-0.033915)
 (0.548231,-0.0338972)
 (0.548224,-0.0338795)
 (0.548217,-0.0338618)
 (0.548211,-0.0338441)
 (0.548204,-0.0338263)
 (0.548197,-0.0338086)
 (0.54819,-0.0337909)
 (0.548183,-0.0337732)
 (0.548177,-0.0337555)
 (0.54817,-0.0337377)
 (0.548163,-0.03372)
 (0.548156,-0.0337023)
 (0.548149,-0.0336846)
 (0.548143,-0.0336669)
 (0.548136,-0.0336491)
 (0.548129,-0.0336314)
 (0.548122,-0.0336137)
 (0.548115,-0.033596)
 (0.548109,-0.0335783)
 (0.548102,-0.0335606)
 (0.548095,-0.0335429)
 (0.548088,-0.0335251)
 (0.548081,-0.0335074)
 (0.548074,-0.0334897)
 (0.548068,-0.033472)
 (0.548061,-0.0334543)
 (0.548054,-0.0334366)
 (0.548047,-0.0334189)
 (0.54804,-0.0334012)
 (0.548034,-0.0333835)
 (0.548027,-0.0333657)
 (0.54802,-0.033348)
 (0.548013,-0.0333303)
 (0.548006,-0.0333126)
 (0.548,-0.0332949)
 (0.547993,-0.0332772)
 (0.547986,-0.0332595)
 (0.547979,-0.0332418)
 (0.547972,-0.0332241)
 (0.547966,-0.0332064)
 (0.547959,-0.0331887)
 (0.547952,-0.033171)
 (0.547945,-0.0331533)
 (0.547938,-0.0331356)
 (0.547932,-0.0331179)
 (0.547925,-0.0331002)
 (0.547918,-0.0330825)
 (0.547911,-0.0330648)
 (0.547904,-0.0330471)
 (0.547898,-0.0330294)
 (0.547891,-0.0330117)
 (0.547884,-0.032994)
 (0.547877,-0.0329763)
 (0.547871,-0.0329586)
 (0.547864,-0.0329409)
 (0.547857,-0.0329232)
 (0.54785,-0.0329055)
 (0.547843,-0.0328878)
 (0.547837,-0.0328701)
 (0.54783,-0.0328524)
 (0.547823,-0.0328347)
 (0.547816,-0.032817)
 (0.547809,-0.0327993)
 (0.547803,-0.0327816)
 (0.547796,-0.032764)
 (0.547789,-0.0327463)
 (0.547782,-0.0327286)
 (0.547775,-0.0327109)
 (0.547769,-0.0326932)
 (0.547762,-0.0326755)
 (0.547755,-0.0326578)
 (0.547748,-0.0326401)
 (0.547741,-0.0326224)
 (0.547735,-0.0326048)
 (0.547728,-0.0325871)
 (0.547721,-0.0325694)
 (0.547714,-0.0325517)
 (0.547707,-0.032534)
 (0.547701,-0.0325163)
 (0.547694,-0.0324986)
 (0.547687,-0.032481)
 (0.54768,-0.0324633)
 (0.547673,-0.0324456)
 (0.547667,-0.0324279)
 (0.54766,-0.0324102)
 (0.547653,-0.0323926)
 (0.547646,-0.0323749)
 (0.54764,-0.0323572)
 (0.547633,-0.0323395)
 (0.547626,-0.0323218)
 (0.547619,-0.0323042)
 (0.547612,-0.0322865)
 (0.547606,-0.0322688)
 (0.547599,-0.0322511)
 (0.547592,-0.0322334)
 (0.547585,-0.0322158)
 (0.547578,-0.0321981)
 (0.547572,-0.0321804)
 (0.547565,-0.0321627)
 (0.547558,-0.0321451)
 (0.547551,-0.0321274)
 (0.547544,-0.0321097)
 (0.547538,-0.0320921)
 (0.547531,-0.0320744)
 (0.547524,-0.0320567)
 (0.547517,-0.032039)
 (0.547511,-0.0320214)
 (0.547504,-0.0320037)
 (0.547497,-0.031986)
 (0.54749,-0.0319684)
 (0.547483,-0.0319507)
 (0.547477,-0.031933)
 (0.54747,-0.0319154)
 (0.547463,-0.0318977)
 (0.547456,-0.03188)
 (0.547449,-0.0318624)
 (0.547443,-0.0318447)
 (0.547436,-0.031827)
 (0.547429,-0.0318094)
 (0.547422,-0.0317917)
 (0.547416,-0.031774)
 (0.547409,-0.0317564)
 (0.547402,-0.0317387)
 (0.547395,-0.0317211)
 (0.547388,-0.0317034)
 (0.547382,-0.0316857)
 (0.547375,-0.0316681)
 (0.547368,-0.0316504)
 (0.547361,-0.0316328)
 (0.547355,-0.0316151)
 (0.547348,-0.0315974)
 (0.547341,-0.0315798)
 (0.547334,-0.0315621)
 (0.547327,-0.0315445)
 (0.547321,-0.0315268)
 (0.547314,-0.0315092)
 (0.547307,-0.0314915)
 (0.5473,-0.0314738)
 (0.547293,-0.0314562)
 (0.547287,-0.0314385)
 (0.54728,-0.0314209)
 (0.547273,-0.0314032)
 (0.547266,-0.0313856)
 (0.54726,-0.0313679)
 (0.547253,-0.0313503)
 (0.547246,-0.0313326)
 (0.547239,-0.031315)
 (0.547232,-0.0312973)
 (0.547226,-0.0312797)
 (0.547219,-0.031262)
 (0.547212,-0.0312444)
 (0.547205,-0.0312267)
 (0.547199,-0.0312091)
 (0.547192,-0.0311914)
 (0.547185,-0.0311738)
 (0.547178,-0.0311561)
 (0.547171,-0.0311385)
 (0.547165,-0.0311209)
 (0.547158,-0.0311032)
 (0.547151,-0.0310856)
 (0.547144,-0.0310679)
 (0.547138,-0.0310503)
 (0.547131,-0.0310326)
 (0.547124,-0.031015)
 (0.547117,-0.0309974)
 (0.54711,-0.0309797)
 (0.547104,-0.0309621)
 (0.547097,-0.0309444)
 (0.54709,-0.0309268)
 (0.547083,-0.0309092)
 (0.547077,-0.0308915)
 (0.54707,-0.0308739)
 (0.547063,-0.0308562)
 (0.547056,-0.0308386)
 (0.54705,-0.030821)
 (0.547043,-0.0308033)
 (0.547036,-0.0307857)
 (0.547029,-0.0307681)
 (0.547022,-0.0307504)
 (0.547016,-0.0307328)
 (0.547009,-0.0307152)
 (0.547002,-0.0306975)
 (0.546995,-0.0306799)
 (0.546989,-0.0306623)
 (0.546982,-0.0306446)
 (0.546975,-0.030627)
 (0.546968,-0.0306094)
 (0.546961,-0.0305918)
 (0.546955,-0.0305741)
 (0.546948,-0.0305565)
 (0.546941,-0.0305389)
 (0.546934,-0.0305212)
 (0.546928,-0.0305036)
 (0.546921,-0.030486)
 (0.546914,-0.0304684)
 (0.546907,-0.0304507)
 (0.546901,-0.0304331)
 (0.546894,-0.0304155)
 (0.546887,-0.0303979)
 (0.54688,-0.0303802)
 (0.546873,-0.0303626)
 (0.546867,-0.030345)
 (0.54686,-0.0303274)
 (0.546853,-0.0303097)
 (0.546846,-0.0302921)
 (0.54684,-0.0302745)
 (0.546833,-0.0302569)
 (0.546826,-0.0302393)
 (0.546819,-0.0302216)
 (0.546813,-0.030204)
 (0.546806,-0.0301864)
 (0.546799,-0.0301688)
 (0.546792,-0.0301512)
 (0.546785,-0.0301336)
 (0.546779,-0.0301159)
 (0.546772,-0.0300983)
 (0.546765,-0.0300807)
 (0.546758,-0.0300631)
 (0.546752,-0.0300455)
 (0.546745,-0.0300279)
 (0.546738,-0.0300103)
 (0.546731,-0.0299926)
 (0.546725,-0.029975)
 (0.546718,-0.0299574)
 (0.546711,-0.0299398)
 (0.546704,-0.0299222)
 (0.546698,-0.0299046)
 (0.546691,-0.029887)
 (0.546684,-0.0298694)
 (0.546677,-0.0298518)
 (0.54667,-0.0298341)
 (0.546664,-0.0298165)
 (0.546657,-0.0297989)
 (0.54665,-0.0297813)
 (0.546643,-0.0297637)
 (0.546637,-0.0297461)
 (0.54663,-0.0297285)
 (0.546623,-0.0297109)
 (0.546616,-0.0296933)
 (0.54661,-0.0296757)
 (0.546603,-0.0296581)
 (0.546596,-0.0296405)
 (0.546589,-0.0296229)
 (0.546583,-0.0296053)
 (0.546576,-0.0295877)
 (0.546569,-0.0295701)
 (0.546562,-0.0295525)
 (0.546556,-0.0295349)
 (0.546549,-0.0295173)
 (0.546542,-0.0294997)
 (0.546535,-0.0294821)
 (0.546529,-0.0294645)
 (0.546522,-0.0294469)
 (0.546515,-0.0294293)
 (0.546508,-0.0294117)
 (0.546501,-0.0293941)
 (0.546495,-0.0293765)
 (0.546488,-0.0293589)
 (0.546481,-0.0293413)
 (0.546474,-0.0293237)
 (0.546468,-0.0293061)
 (0.546461,-0.0292885)
 (0.546454,-0.0292709)
 (0.546447,-0.0292534)
 (0.546441,-0.0292358)
 (0.546434,-0.0292182)
 (0.546427,-0.0292006)
 (0.54642,-0.029183)
 (0.546414,-0.0291654)
 (0.546407,-0.0291478)
 (0.5464,-0.0291302)
 (0.546393,-0.0291126)
 (0.546387,-0.0290951)
 (0.54638,-0.0290775)
 (0.546373,-0.0290599)
 (0.546366,-0.0290423)
 (0.54636,-0.0290247)
 (0.546353,-0.0290071)
 (0.546346,-0.0289895)
 (0.546339,-0.028972)
 (0.546333,-0.0289544)
 (0.546326,-0.0289368)
 (0.546319,-0.0289192)
 (0.546312,-0.0289016)
 (0.546306,-0.028884)
 (0.546299,-0.0288665)
 (0.546292,-0.0288489)
 (0.546285,-0.0288313)
 (0.546279,-0.0288137)
 (0.546272,-0.0287961)
 (0.546265,-0.0287786)
 (0.546258,-0.028761)
 (0.546252,-0.0287434)
 (0.546245,-0.0287258)
 (0.546238,-0.0287083)
 (0.546231,-0.0286907)
 (0.546225,-0.0286731)
 (0.546218,-0.0286555)
 (0.546211,-0.028638)
 (0.546204,-0.0286204)
 (0.546198,-0.0286028)
 (0.546191,-0.0285852)
 (0.546184,-0.0285677)
 (0.546177,-0.0285501)
 (0.546171,-0.0285325)
 (0.546164,-0.0285149)
 (0.546157,-0.0284974)
 (0.54615,-0.0284798)
 (0.546144,-0.0284622)
 (0.546137,-0.0284447)
 (0.54613,-0.0284271)
 (0.546123,-0.0284095)
 (0.546117,-0.028392)
 (0.54611,-0.0283744)
 (0.546103,-0.0283568)
 (0.546096,-0.0283393)
 (0.54609,-0.0283217)
 (0.546083,-0.0283041)
 (0.546076,-0.0282866)
 (0.546069,-0.028269)
 (0.546063,-0.0282514)
 (0.546056,-0.0282339)
 (0.546049,-0.0282163)
 (0.546042,-0.0281988)
 (0.546036,-0.0281812)
 (0.546029,-0.0281636)
 (0.546022,-0.0281461)
 (0.546015,-0.0281285)
 (0.546009,-0.0281109)
 (0.546002,-0.0280934)
 (0.545995,-0.0280758)
 (0.545988,-0.0280583)
 (0.545982,-0.0280407)
 (0.545975,-0.0280232)
 (0.545968,-0.0280056)
 (0.545961,-0.027988)
 (0.545955,-0.0279705)
 (0.545948,-0.0279529)
 (0.545941,-0.0279354)
 (0.545934,-0.0279178)
 (0.545928,-0.0279003)
 (0.545921,-0.0278827)
 (0.545914,-0.0278652)
 (0.545908,-0.0278476)
 (0.545901,-0.0278301)
 (0.545894,-0.0278125)
 (0.545887,-0.027795)
 (0.545881,-0.0277774)
 (0.545874,-0.0277599)
 (0.545867,-0.0277423)
 (0.54586,-0.0277248)
 (0.545854,-0.0277072)
 (0.545847,-0.0276897)
 (0.54584,-0.0276721)
 (0.545833,-0.0276546)
 (0.545827,-0.027637)
 (0.54582,-0.0276195)
 (0.545813,-0.0276019)
 (0.545806,-0.0275844)
 (0.5458,-0.0275668)
 (0.545793,-0.0275493)
 (0.545786,-0.0275317)
 (0.545779,-0.0275142)
 (0.545773,-0.0274967)
 (0.545766,-0.0274791)
 (0.545759,-0.0274616)
 (0.545753,-0.027444)
 (0.545746,-0.0274265)
 (0.545739,-0.027409)
 (0.545732,-0.0273914)
 (0.545726,-0.0273739)
 (0.545719,-0.0273563)
 (0.545712,-0.0273388)
 (0.545705,-0.0273213)
 (0.545699,-0.0273037)
 (0.545692,-0.0272862)
 (0.545685,-0.0272687)
 (0.545678,-0.0272511)
 (0.545672,-0.0272336)
 (0.545665,-0.027216)
 (0.545658,-0.0271985)
 (0.545651,-0.027181)
 (0.545645,-0.0271634)
 (0.545638,-0.0271459)
 (0.545631,-0.0271284)
 (0.545625,-0.0271108)
 (0.545618,-0.0270933)
 (0.545611,-0.0270758)
 (0.545604,-0.0270583)
 (0.545598,-0.0270407)
 (0.545591,-0.0270232)
 (0.545584,-0.0270057)
 (0.545577,-0.0269881)
 (0.545571,-0.0269706)
 (0.545564,-0.0269531)
 (0.545557,-0.0269356)
 (0.545551,-0.026918)
 (0.545544,-0.0269005)
 (0.545537,-0.026883)
 (0.54553,-0.0268655)
 (0.545524,-0.0268479)
 (0.545517,-0.0268304)
 (0.54551,-0.0268129)
 (0.545503,-0.0267954)
 (0.545497,-0.0267778)
 (0.54549,-0.0267603)
 (0.545483,-0.0267428)
 (0.545476,-0.0267253)
 (0.54547,-0.0267078)
 (0.545463,-0.0266902)
 (0.545456,-0.0266727)
 (0.54545,-0.0266552)
 (0.545443,-0.0266377)
 (0.545436,-0.0266202)
 (0.545429,-0.0266026)
 (0.545423,-0.0265851)
 (0.545416,-0.0265676)
 (0.545409,-0.0265501)
 (0.545402,-0.0265326)
 (0.545396,-0.0265151)
 (0.545389,-0.0264975)
 (0.545382,-0.02648)
 (0.545376,-0.0264625)
 (0.545369,-0.026445)
 (0.545362,-0.0264275)
 (0.545355,-0.02641)
 (0.545349,-0.0263925)
 (0.545342,-0.026375)
 (0.545335,-0.0263574)
 (0.545328,-0.0263399)
 (0.545322,-0.0263224)
 (0.545315,-0.0263049)
 (0.545308,-0.0262874)
 (0.545302,-0.0262699)
 (0.545295,-0.0262524)
 (0.545288,-0.0262349)
 (0.545281,-0.0262174)
 (0.545275,-0.0261999)
 (0.545268,-0.0261824)
 (0.545261,-0.0261649)
 (0.545255,-0.0261473)
 (0.545248,-0.0261298)
 (0.545241,-0.0261123)
 (0.545234,-0.0260948)
 (0.545228,-0.0260773)
 (0.545221,-0.0260598)
 (0.545214,-0.0260423)
 (0.545207,-0.0260248)
 (0.545201,-0.0260073)
 (0.545194,-0.0259898)
 (0.545187,-0.0259723)
 (0.545181,-0.0259548)
 (0.545174,-0.0259373)
 (0.545167,-0.0259198)
 (0.54516,-0.0259023)
 (0.545154,-0.0258848)
 (0.545147,-0.0258673)
 (0.54514,-0.0258498)
 (0.545134,-0.0258323)
 (0.545127,-0.0258148)
 (0.54512,-0.0257973)
 (0.545113,-0.0257799)
 (0.545107,-0.0257624)
 (0.5451,-0.0257449)
